order_id,order_date,order_year,order_month,order_quarter,customer_id,segment,product_id,category,sub_category,region,state,city,channel,ship_mode,sales,quantity,discount,profit,profit_margin,cost,profit_per_unit,is_profitable,ship_days
US-2017-125717,2017-09-28,2017,9,3,DS-13030,Home Office,OFF-PA-10003022,Office Supplies,Paper,West,Colorado,Aurora,store,First Class,14.352,3,0.2,5.2026,0.3625,9.1494,1.7342000000000002,1,3
US-2017-125717,2017-09-28,2017,9,3,DS-13030,Home Office,OFF-AP-10000891,Office Supplies,Appliances,West,Colorado,Aurora,website,First Class,209.792,2,0.2,26.224,0.125,183.568,13.112,1,3
CA-2015-163895,2015-08-07,2015,8,3,NS-18640,Corporate,OFF-BI-10004970,Office Supplies,Binders,West,Idaho,Boise,website,Standard Class,3.304,1,0.2,1.1151,0.3375,2.1889,1.1151,1,4
CA-2017-168641,2017-11-24,2017,11,4,KA-16525,Consumer,OFF-AR-10003759,Office Supplies,Art,East,New York,New York City,website,Standard Class,16.38,9,0.0,7.371,0.45,9.009,0.8190000000000001,1,7
CA-2017-168641,2017-11-24,2017,11,4,KA-16525,Consumer,OFF-EN-10003001,Office Supplies,Envelopes,East,New York,New York City,mobile_app,Standard Class,167.96,2,0.0,78.9412,0.47,89.01880000000001,39.4706,1,7
CA-2017-168641,2017-11-24,2017,11,4,KA-16525,Consumer,FUR-BO-10000780,Furniture,Bookcases,East,New York,New York City,store,Standard Class,321.568,2,0.2,-16.0784,-0.0499999999999999,337.6464,-8.0392,0,7
CA-2017-168641,2017-11-24,2017,11,4,KA-16525,Consumer,OFF-PA-10001972,Office Supplies,Paper,East,New York,New York City,website,Standard Class,12.96,2,0.0,6.2208,0.4799999999999999,6.739200000000001,3.1104,1,7
CA-2017-156895,2017-05-08,2017,5,2,DJ-13510,Corporate,FUR-CH-10003535,Furniture,Chairs,East,Pennsylvania,Philadelphia,store,Standard Class,128.058,3,0.3,-23.7822,-0.1857142857142857,151.84019999999998,-7.9274,0,4
CA-2017-121300,2017-09-29,2017,9,3,MG-17680,Home Office,FUR-CH-10003774,Furniture,Chairs,East,Ohio,Mentor,website,Same Day,63.686,1,0.3,-15.4666,-0.2428571428571428,79.1526,-15.4666,0,0
CA-2017-121300,2017-09-29,2017,9,3,MG-17680,Home Office,TEC-AC-10004571,Technology,Accessories,East,Ohio,Mentor,mobile_app,Same Day,239.976,3,0.2,65.9934,0.2749999999999999,173.9826,21.9978,1,0
CA-2017-121300,2017-09-29,2017,9,3,MG-17680,Home Office,FUR-TA-10004442,Furniture,Tables,East,Ohio,Mentor,website,Same Day,344.22,2,0.4,-189.321,-0.5499999999999999,533.541,-94.6605,0,0
CA-2017-121300,2017-09-29,2017,9,3,MG-17680,Home Office,OFF-PA-10002787,Office Supplies,Paper,East,Ohio,Mentor,mobile_app,Same Day,15.552,3,0.2,5.4432,0.35,10.1088,1.8144,1,0
CA-2017-121300,2017-09-29,2017,9,3,MG-17680,Home Office,FUR-FU-10004586,Furniture,Furnishings,East,Ohio,Mentor,mobile_app,Same Day,21.248,4,0.2,7.4368,0.35,13.8112,1.8592,1,0
CA-2017-121300,2017-09-29,2017,9,3,MG-17680,Home Office,OFF-PA-10002606,Office Supplies,Paper,East,Ohio,Mentor,mobile_app,Same Day,8.448,2,0.2,2.64,0.3125,5.808,1.32,1,0
CA-2017-130211,2017-10-22,2017,10,4,BD-11620,Consumer,OFF-ST-10000129,Office Supplies,Storage,Central,Oklahoma,Lawton,website,Same Day,333.09,3,0.0,23.3163,0.07,309.7737,7.772099999999999,1,0
CA-2017-130211,2017-10-22,2017,10,4,BD-11620,Consumer,FUR-TA-10003748,Furniture,Tables,Central,Oklahoma,Lawton,store,Same Day,248.98,2,0.0,54.7756,0.22,194.2044,27.3878,1,0
CA-2014-147235,2014-03-24,2014,3,1,CD-11920,Consumer,OFF-PA-10004948,Office Supplies,Paper,East,New York,New York City,store,Standard Class,24.9,5,0.0,11.703,0.47,13.197,2.3406,1,4
CA-2016-109365,2016-11-03,2016,11,4,XP-21865,Consumer,OFF-FA-10001561,Office Supplies,Fasteners,West,California,Los Angeles,mobile_app,Standard Class,15.26,7,0.0,5.0358,0.33,10.2242,0.7194,1,5
CA-2016-109365,2016-11-03,2016,11,4,XP-21865,Consumer,OFF-AP-10002998,Office Supplies,Appliances,West,California,Los Angeles,mobile_app,Standard Class,43.32,2,0.0,14.2956,0.33,29.0244,7.1478,1,5
CA-2016-109365,2016-11-03,2016,11,4,XP-21865,Consumer,OFF-BI-10003981,Office Supplies,Binders,West,California,Los Angeles,store,Standard Class,43.584,12,0.2,15.7992,0.3625,27.784800000000004,1.3166,1,5
CA-2016-109365,2016-11-03,2016,11,4,XP-21865,Consumer,OFF-PA-10001725,Office Supplies,Paper,West,California,Los Angeles,website,Standard Class,116.28,3,0.0,56.9772,0.49,59.3028,18.9924,1,5
CA-2016-109365,2016-11-03,2016,11,4,XP-21865,Consumer,OFF-BI-10002071,Office Supplies,Binders,West,California,Los Angeles,store,Standard Class,9.296,2,0.2,3.0212,0.325,6.274799999999999,1.5106,1,5
CA-2016-109365,2016-11-03,2016,11,4,XP-21865,Consumer,OFF-PA-10000477,Office Supplies,Paper,West,California,Los Angeles,website,Standard Class,19.44,3,0.0,9.3312,0.48,10.1088,3.1104000000000003,1,5
CA-2016-109365,2016-11-03,2016,11,4,XP-21865,Consumer,OFF-PA-10004359,Office Supplies,Paper,West,California,Los Angeles,store,Standard Class,314.55,3,0.0,150.984,0.48,163.566,50.328,1,5
CA-2015-162621,2015-09-05,2015,9,3,CA-12055,Home Office,OFF-BI-10000962,Office Supplies,Binders,Central,Texas,Houston,website,Standard Class,16.27,5,0.8,-25.2185,-1.55,41.4885,-5.043699999999999,0,6
CA-2015-162621,2015-09-05,2015,9,3,CA-12055,Home Office,OFF-SU-10003567,Office Supplies,Supplies,Central,Texas,Houston,website,Standard Class,69.12,9,0.2,-14.688,-0.2125,83.808,-1.632,0,6
CA-2015-162621,2015-09-05,2015,9,3,CA-12055,Home Office,OFF-BI-10003708,Office Supplies,Binders,Central,Texas,Houston,mobile_app,Standard Class,4.47,3,0.8,-7.8225,-1.75,12.2925,-2.6075,0,6
CA-2017-105921,2017-08-14,2017,8,3,JM-15250,Consumer,FUR-TA-10001095,Furniture,Tables,West,California,Los Angeles,mobile_app,Standard Class,418.296,3,0.2,5.2287,0.0125,413.0673,1.7429,1,7
CA-2014-150798,2014-12-01,2014,12,4,JK-15730,Consumer,TEC-CO-10001571,Technology,Copiers,East,Ohio,Columbus,store,Second Class,659.988,2,0.4,109.998,0.1666666666666666,549.99,54.999,1,2
CA-2014-150798,2014-12-01,2014,12,4,JK-15730,Consumer,FUR-FU-10000221,Furniture,Furnishings,East,Ohio,Columbus,store,Second Class,8.128,2,0.2,1.4224,0.175,6.7056,0.7112,1,2
CA-2014-150798,2014-12-01,2014,12,4,JK-15730,Consumer,OFF-PA-10001972,Office Supplies,Paper,East,Ohio,Columbus,website,Second Class,36.288,7,0.2,12.7008,0.35,23.5872,1.8144,1,2
CA-2014-150798,2014-12-01,2014,12,4,JK-15730,Consumer,FUR-CH-10000015,Furniture,Chairs,East,Ohio,Columbus,website,Second Class,909.72,6,0.3,-51.984,-0.0571428571428571,961.704,-8.664,0,2
CA-2017-112753,2017-06-18,2017,6,2,CC-12670,Consumer,FUR-BO-10004015,Furniture,Bookcases,West,California,Los Angeles,website,Standard Class,917.9235,9,0.15,75.5937,0.0823529411764705,842.3298,8.3993,1,5
CA-2017-112753,2017-06-18,2017,6,2,CC-12670,Consumer,OFF-PA-10002036,Office Supplies,Paper,West,California,Los Angeles,mobile_app,Standard Class,38.88,6,0.0,19.0512,0.49,19.8288,3.1752,1,5
CA-2017-155075,2017-12-02,2017,12,4,GW-14605,Consumer,OFF-BI-10003650,Office Supplies,Binders,East,Pennsylvania,Philadelphia,mobile_app,Standard Class,631.176,4,0.7,-462.8624,-0.7333333333333333,1094.0384,-115.7156,0,7
CA-2014-103401,2014-11-21,2014,11,4,GR-14560,Corporate,OFF-PA-10003309,Office Supplies,Paper,West,California,San Francisco,store,Standard Class,12.96,2,0.0,6.2208,0.4799999999999999,6.739200000000001,3.1104,1,5
CA-2016-124814,2016-04-10,2016,4,2,FM-14215,Corporate,OFF-PA-10002787,Office Supplies,Paper,West,California,Bakersfield,store,Standard Class,12.96,2,0.0,6.2208,0.4799999999999999,6.739200000000001,3.1104,1,6
CA-2016-124814,2016-04-10,2016,4,2,FM-14215,Corporate,OFF-BI-10000174,Office Supplies,Binders,West,California,Bakersfield,website,Standard Class,23.2,5,0.2,8.12,0.35,15.08,1.624,1,6
CA-2014-116757,2014-06-30,2014,6,2,MS-17980,Corporate,OFF-PA-10002005,Office Supplies,Paper,Central,Texas,Houston,mobile_app,Standard Class,25.92,5,0.2,9.072,0.3499999999999999,16.848000000000003,1.8144,1,4
CA-2014-116757,2014-06-30,2014,6,2,MS-17980,Corporate,OFF-FA-10002815,Office Supplies,Fasteners,Central,Texas,Houston,mobile_app,Standard Class,21.312,6,0.2,7.1928,0.3374999999999999,14.1192,1.1988,1,4
US-2014-138247,2014-12-24,2014,12,4,BF-11170,Home Office,TEC-PH-10000213,Technology,Phones,West,California,Los Angeles,mobile_app,Standard Class,173.656,7,0.2,17.3656,0.1,156.2904,2.4808,1,5
US-2014-138247,2014-12-24,2014,12,4,BF-11170,Home Office,OFF-AP-10000828,Office Supplies,Appliances,West,California,Los Angeles,website,Standard Class,361.96,2,0.0,101.3488,0.28,260.6112,50.6744,1,5
US-2014-138247,2014-12-24,2014,12,4,BF-11170,Home Office,TEC-AC-10004708,Technology,Accessories,West,California,Los Angeles,website,Standard Class,62.85,3,0.0,13.1985,0.21,49.6515,4.3995,1,5
US-2014-138247,2014-12-24,2014,12,4,BF-11170,Home Office,TEC-PH-10001530,Technology,Phones,West,California,Los Angeles,website,Standard Class,818.376,3,0.2,51.1485,0.0625,767.2275,17.0495,1,5
US-2014-138247,2014-12-24,2014,12,4,BF-11170,Home Office,OFF-ST-10002301,Office Supplies,Storage,West,California,Los Angeles,website,Standard Class,20.34,1,0.0,0.2034,0.01,20.1366,0.2034,1,5
US-2014-138247,2014-12-24,2014,12,4,BF-11170,Home Office,FUR-FU-10002554,Furniture,Furnishings,West,California,Los Angeles,store,Standard Class,23.99,1,0.0,5.5177,0.23,18.4723,5.5177,1,5
CA-2017-167003,2017-05-23,2017,5,2,VS-21820,Consumer,FUR-TA-10001520,Furniture,Tables,West,California,Los Angeles,website,Standard Class,171.288,3,0.2,-6.4233,-0.0375,177.71130000000002,-2.1411,0,6
CA-2016-119935,2016-11-10,2016,11,4,KM-16225,Corporate,FUR-FU-10001085,Furniture,Furnishings,Central,Missouri,Springfield,mobile_app,Standard Class,37.3,2,0.0,17.158,0.4600000000000001,20.142,8.579,1,4
CA-2016-119935,2016-11-10,2016,11,4,KM-16225,Corporate,OFF-BI-10001597,Office Supplies,Binders,Central,Missouri,Springfield,mobile_app,Standard Class,81.96,2,0.0,39.3408,0.48,42.61919999999999,19.6704,1,4
CA-2016-118969,2016-10-02,2016,10,4,LP-17095,Consumer,OFF-BI-10002429,Office Supplies,Binders,West,Arizona,Phoenix,store,First Class,54.792,6,0.7,-40.1808,-0.7333333333333333,94.9728,-6.6968,0,1
CA-2016-145240,2016-09-06,2016,9,3,BG-11740,Consumer,OFF-ST-10001590,Office Supplies,Storage,Central,Texas,Houston,website,First Class,10.784,1,0.2,0.8088,0.075,9.9752,0.8088,1,2
CA-2016-120873,2016-10-27,2016,10,4,BW-11200,Consumer,FUR-CH-10000847,Furniture,Chairs,South,Virginia,Hampton,website,Second Class,290.98,1,0.0,75.6548,0.2599999999999999,215.3252,75.6548,1,5
US-2017-111920,2017-10-22,2017,10,4,PS-18970,Home Office,OFF-AR-10003179,Office Supplies,Art,Central,Oklahoma,Tulsa,website,Standard Class,36.44,4,0.0,12.0252,0.33,24.4148,3.0063,1,4
US-2016-128678,2016-09-15,2016,9,3,RB-19570,Consumer,OFF-PA-10000807,Office Supplies,Paper,West,Washington,Seattle,website,Standard Class,21.4,5,0.0,10.058,0.47,11.342,2.0116,1,5
US-2016-128678,2016-09-15,2016,9,3,RB-19570,Consumer,OFF-BI-10002103,Office Supplies,Binders,West,Washington,Seattle,website,Standard Class,48.664,7,0.2,15.8158,0.3249999999999999,32.848200000000006,2.2594,1,5
CA-2016-101385,2016-09-25,2016,9,3,JW-16075,Consumer,OFF-AR-10004441,Office Supplies,Art,West,California,San Francisco,store,Standard Class,16.56,4,0.0,6.9552,0.42,9.6048,1.7388,1,6
CA-2017-107167,2017-06-10,2017,6,2,ND-18460,Corporate,OFF-ST-10003805,Office Supplies,Storage,South,Florida,Jacksonville,website,Standard Class,1347.52,8,0.2,84.22,0.0625,1263.3,10.5275,1,4
CA-2014-109491,2014-02-20,2014,2,1,LC-16930,Corporate,TEC-AC-10001284,Technology,Accessories,Central,Indiana,Richmond,website,Standard Class,62.31,3,0.0,22.4316,0.36,39.8784,7.4772,1,6
CA-2014-109491,2014-02-20,2014,2,1,LC-16930,Corporate,FUR-FU-10000221,Furniture,Furnishings,Central,Indiana,Richmond,website,Standard Class,20.32,4,0.0,6.9088,0.34,13.4112,1.7272,1,6
CA-2017-105445,2017-02-20,2017,2,1,BP-11095,Corporate,OFF-FA-10001229,Office Supplies,Fasteners,West,Colorado,Louisville,store,Second Class,9.432,3,0.2,3.0654,0.3249999999999999,6.3666,1.0218,1,5
CA-2014-107454,2014-11-02,2014,11,4,RD-19720,Consumer,OFF-LA-10001569,Office Supplies,Labels,East,New York,New York City,store,Standard Class,34.86,7,0.0,16.0356,0.4599999999999999,18.8244,2.2908,1,4
CA-2014-107454,2014-11-02,2014,11,4,RD-19720,Consumer,FUR-FU-10004018,Furniture,Furnishings,East,New York,New York City,mobile_app,Standard Class,89.34,6,0.0,24.1218,0.27,65.2182,4.0203,1,4
US-2017-105046,2017-07-17,2017,7,3,BE-11335,Home Office,TEC-PH-10004536,Technology,Phones,East,New York,Rome,mobile_app,Standard Class,269.98,2,0.0,67.495,0.25,202.485,33.7475,1,6
US-2017-105046,2017-07-17,2017,7,3,BE-11335,Home Office,OFF-PA-10004353,Office Supplies,Paper,East,New York,Rome,mobile_app,Standard Class,99.9,5,0.0,47.952,0.4799999999999999,51.94800000000001,9.5904,1,6
US-2017-105046,2017-07-17,2017,7,3,BE-11335,Home Office,FUR-FU-10004848,Furniture,Furnishings,East,New York,Rome,mobile_app,Standard Class,39.08,4,0.0,14.4596,0.37,24.6204,3.6149,1,6
CA-2017-152856,2017-09-08,2017,9,3,RS-19765,Corporate,TEC-AC-10004864,Technology,Accessories,East,Ohio,Marion,website,Second Class,116.832,4,0.2,33.5892,0.2875,83.24279999999999,8.3973,1,2
CA-2016-134691,2016-11-14,2016,11,4,KC-16540,Consumer,OFF-BI-10002393,Office Supplies,Binders,Central,Texas,Houston,mobile_app,Standard Class,2.296,2,0.8,-3.9032,-1.7000000000000002,6.199199999999999,-1.9516,0,4
CA-2016-118759,2016-11-14,2016,11,4,MB-17305,Consumer,FUR-CH-10002335,Furniture,Chairs,East,New York,New York City,store,First Class,408.006,2,0.1,72.5344,0.1777777777777778,335.4716,36.2672,1,3
CA-2016-118759,2016-11-14,2016,11,4,MB-17305,Consumer,OFF-ST-10001590,Office Supplies,Storage,East,New York,New York City,website,First Class,40.44,3,0.0,10.5144,0.26,29.9256,3.5048,1,3
CA-2014-140403,2014-10-10,2014,10,4,TN-21040,Home Office,FUR-CH-10002774,Furniture,Chairs,West,California,Manteca,mobile_app,Same Day,122.352,3,0.2,13.7646,0.1124999999999999,108.5874,4.5882,1,0
CA-2014-140403,2014-10-10,2014,10,4,TN-21040,Home Office,OFF-EN-10001219,Office Supplies,Envelopes,West,California,Manteca,mobile_app,Same Day,15.28,2,0.0,7.4872,0.49,7.7928,3.7436,1,0
CA-2015-163104,2015-03-19,2015,3,1,MC-18130,Corporate,OFF-PA-10001947,Office Supplies,Paper,West,California,Los Angeles,mobile_app,Standard Class,11.96,2,0.0,5.8604,0.49,6.099600000000001,2.9302,1,7
CA-2017-138464,2017-07-08,2017,7,3,VF-21715,Home Office,FUR-FU-10003142,Furniture,Furnishings,West,Washington,Seattle,website,Standard Class,15.84,3,0.0,4.9104,0.31,10.9296,1.6368,1,4
CA-2017-138464,2017-07-08,2017,7,3,VF-21715,Home Office,OFF-BI-10001543,Office Supplies,Binders,West,Washington,Seattle,mobile_app,Standard Class,86.376,3,0.2,30.2316,0.35,56.144400000000005,10.0772,1,4
CA-2017-138464,2017-07-08,2017,7,3,VF-21715,Home Office,OFF-AR-10003560,Office Supplies,Art,West,Washington,Seattle,store,Standard Class,18.24,3,0.0,6.2016,0.34,12.0384,2.0672,1,4
CA-2017-138464,2017-07-08,2017,7,3,VF-21715,Home Office,OFF-AR-10004757,Office Supplies,Art,West,Washington,Seattle,website,Standard Class,13.12,4,0.0,4.3296,0.33,8.790399999999998,1.0824,1,4
CA-2015-104129,2015-02-27,2015,2,1,ES-14080,Corporate,TEC-PH-10003800,Technology,Phones,East,Rhode Island,Providence,website,Standard Class,105.98,2,0.0,1.0598,0.01,104.9202,0.5299,1,3
CA-2015-104129,2015-02-27,2015,2,1,ES-14080,Corporate,FUR-TA-10004152,Furniture,Tables,East,Rhode Island,Providence,website,Standard Class,493.92,7,0.3,-28.224,-0.0571428571428571,522.144,-4.032,0,3
US-2017-132206,2017-06-16,2017,6,2,MK-17905,Corporate,OFF-BI-10000756,Office Supplies,Binders,Central,Illinois,Chicago,website,Standard Class,5.936,7,0.8,-8.904,-1.5,14.84,-1.272,0,5
CA-2017-113474,2017-03-30,2017,3,1,TM-21490,Consumer,OFF-EN-10004206,Office Supplies,Envelopes,Central,Oklahoma,Oklahoma City,store,First Class,325.86,2,0.0,149.8956,0.4599999999999999,175.9644,74.9478,1,1
CA-2015-126557,2015-07-12,2015,7,3,RL-19615,Consumer,FUR-CH-10004477,Furniture,Chairs,Central,Illinois,Chicago,mobile_app,Second Class,383.607,9,0.3,-5.4801,-0.0142857142857142,389.0871,-0.6089,0,5
CA-2015-126557,2015-07-12,2015,7,3,RL-19615,Consumer,TEC-PH-10003505,Technology,Phones,Central,Illinois,Chicago,website,Second Class,148.48,2,0.2,16.704,0.1125,131.77599999999998,8.352,1,5
CA-2015-126557,2015-07-12,2015,7,3,RL-19615,Consumer,TEC-PH-10000526,Technology,Phones,Central,Illinois,Chicago,website,Second Class,537.544,7,0.2,53.7544,0.0999999999999999,483.7896,7.6792,1,5
CA-2015-126557,2015-07-12,2015,7,3,RL-19615,Consumer,OFF-BI-10003314,Office Supplies,Binders,Central,Illinois,Chicago,store,Second Class,1.928,2,0.8,-2.9884,-1.55,4.916399999999999,-1.4942,0,5
CA-2015-126557,2015-07-12,2015,7,3,RL-19615,Consumer,OFF-AR-10003190,Office Supplies,Art,Central,Illinois,Chicago,website,Second Class,6.912,3,0.2,0.6912,0.1,6.2208,0.2304,1,5
CA-2015-126557,2015-07-12,2015,7,3,RL-19615,Consumer,FUR-FU-10001861,Furniture,Furnishings,Central,Illinois,Chicago,mobile_app,Second Class,7.76,1,0.6,-2.134,-0.2749999999999999,9.894,-2.134,0,5
CA-2015-126557,2015-07-12,2015,7,3,RL-19615,Consumer,TEC-PH-10003963,Technology,Phones,Central,Illinois,Chicago,website,Second Class,659.168,4,0.2,49.4376,0.075,609.7304,12.3594,1,5
US-2017-107636,2017-04-30,2017,4,2,NM-18520,Consumer,OFF-LA-10003388,Office Supplies,Labels,East,Connecticut,Manchester,website,First Class,5.76,2,0.0,2.8224,0.49,2.9376,1.4112,1,2
US-2014-165862,2014-07-13,2014,7,3,GK-14620,Corporate,FUR-TA-10002855,Furniture,Tables,West,California,Los Angeles,mobile_app,Standard Class,351.216,3,0.2,4.3902,0.0125,346.8258,1.4634,1,4
US-2014-106334,2014-12-27,2014,12,4,JF-15490,Consumer,FUR-CH-10004886,Furniture,Chairs,West,California,San Francisco,website,Standard Class,230.28,3,0.2,23.028,0.0999999999999999,207.252,7.675999999999999,1,6
US-2014-106334,2014-12-27,2014,12,4,JF-15490,Consumer,OFF-PA-10003657,Office Supplies,Paper,West,California,San Francisco,mobile_app,Standard Class,12.84,3,0.0,5.778,0.4499999999999999,7.062,1.926,1,6
CA-2016-101448,2016-02-27,2016,2,1,EB-13930,Consumer,OFF-BI-10004738,Office Supplies,Binders,Central,Wisconsin,La Crosse,website,Second Class,56.82,3,0.0,28.41,0.5,28.41,9.47,1,3
CA-2015-130218,2015-03-23,2015,3,1,SG-20470,Consumer,OFF-FA-10003112,Office Supplies,Fasteners,South,South Carolina,Florence,mobile_app,First Class,31.56,4,0.0,14.202,0.45,17.357999999999997,3.5505,1,3
CA-2015-130218,2015-03-23,2015,3,1,SG-20470,Consumer,OFF-ST-10002486,Office Supplies,Storage,South,South Carolina,Florence,store,First Class,27.92,4,0.0,0.5584,0.02,27.361600000000003,0.1396,1,3
US-2017-117331,2017-10-21,2017,10,4,ND-18370,Consumer,OFF-BI-10003984,Office Supplies,Binders,West,Arizona,Glendale,mobile_app,Standard Class,8.559,1,0.7,-6.5619,-0.7666666666666667,15.1209,-6.5619,0,7
CA-2014-127383,2014-12-31,2014,12,4,CM-11815,Corporate,OFF-EN-10004773,Office Supplies,Envelopes,Central,Texas,El Paso,website,Standard Class,49.568,2,0.2,17.9684,0.3625,31.5996,8.9842,1,5
CA-2014-110219,2014-05-05,2014,5,2,EB-13870,Consumer,FUR-CH-10001146,Furniture,Chairs,Central,Texas,San Antonio,mobile_app,First Class,127.869,3,0.3,-9.1335,-0.0714285714285714,137.0025,-3.0445,0,3
CA-2015-118871,2015-12-04,2015,12,4,HM-14860,Corporate,OFF-EN-10003296,Office Supplies,Envelopes,West,California,Los Angeles,store,Second Class,271.44,3,0.0,122.148,0.45,149.292,40.716,1,5
CA-2015-118871,2015-12-04,2015,12,4,HM-14860,Corporate,TEC-PH-10000193,Technology,Phones,West,California,Los Angeles,website,Second Class,110.352,3,0.2,8.2764,0.075,102.0756,2.7588000000000004,1,5
CA-2015-118871,2015-12-04,2015,12,4,HM-14860,Corporate,FUR-FU-10002111,Furniture,Furnishings,West,California,Los Angeles,website,Second Class,36.4,5,0.0,13.832,0.38,22.568,2.7664,1,5
CA-2017-129490,2017-09-26,2017,9,3,SJ-20125,Home Office,FUR-CH-10003298,Furniture,Chairs,South,Florida,Miramar,store,Standard Class,419.136,4,0.2,-57.6312,-0.1374999999999999,476.7672,-14.4078,0,4
CA-2014-101175,2014-12-09,2014,12,4,DM-12955,Corporate,OFF-ST-10004950,Office Supplies,Storage,West,Arizona,Mesa,website,Standard Class,100.704,6,0.2,-1.2588,-0.0125,101.9628,-0.2098,0,5
US-2017-149510,2017-12-03,2017,12,4,MC-17575,Consumer,OFF-AP-10002350,Office Supplies,Appliances,South,North Carolina,Fayetteville,mobile_app,Standard Class,45.216,3,0.2,4.5216,0.1,40.6944,1.5072,1,7
US-2017-149510,2017-12-03,2017,12,4,MC-17575,Consumer,OFF-BI-10004233,Office Supplies,Binders,South,North Carolina,Fayetteville,store,Standard Class,28.782,6,0.7,-21.1068,-0.7333333333333333,49.8888,-3.5178,0,7
US-2017-149510,2017-12-03,2017,12,4,MC-17575,Consumer,OFF-PA-10001892,Office Supplies,Paper,South,North Carolina,Fayetteville,website,Standard Class,24.448,4,0.2,8.8624,0.3624999999999999,15.5856,2.2156,1,7
CA-2015-111990,2015-11-08,2015,11,4,DB-13660,Consumer,OFF-BI-10003291,Office Supplies,Binders,Central,Texas,Houston,mobile_app,Standard Class,10.476,6,0.8,-17.2854,-1.6499999999999997,27.7614,-2.8809,0,5
CA-2014-169460,2014-04-19,2014,4,2,NF-18595,Home Office,FUR-FU-10004017,Furniture,Furnishings,West,California,San Jose,mobile_app,Second Class,76.14,3,0.0,26.649,0.35,49.491,8.883000000000001,1,2
US-2015-152128,2015-05-25,2015,5,2,NM-18445,Home Office,OFF-AR-10002445,Office Supplies,Art,Central,Kansas,Wichita,website,Second Class,21.24,3,0.0,8.0712,0.38,13.1688,2.6904,1,2
US-2015-152128,2015-05-25,2015,5,2,NM-18445,Home Office,OFF-BI-10001718,Office Supplies,Binders,Central,Kansas,Wichita,store,Second Class,127.96,2,0.0,60.1412,0.47,67.8188,30.0706,1,2
CA-2017-126662,2017-07-17,2017,7,3,AB-10255,Home Office,TEC-CO-10004202,Technology,Copiers,West,California,Los Angeles,website,Standard Class,479.984,2,0.2,89.997,0.1875,389.987,44.9985,1,4
CA-2016-139395,2016-12-12,2016,12,4,MG-17650,Home Office,TEC-PH-10002103,Technology,Phones,Central,Michigan,Jackson,website,Standard Class,657.93,7,0.0,184.2204,0.28,473.7095999999999,26.317200000000003,1,6
CA-2016-139395,2016-12-12,2016,12,4,MG-17650,Home Office,FUR-FU-10003724,Furniture,Furnishings,Central,Michigan,Jackson,store,Standard Class,33.48,4,0.0,8.7048,0.26,24.7752,2.1762,1,6
CA-2016-139395,2016-12-12,2016,12,4,MG-17650,Home Office,OFF-AR-10003732,Office Supplies,Art,Central,Michigan,Jackson,website,Standard Class,13.9,5,0.0,3.614,0.26,10.286,0.7228,1,6
CA-2016-139395,2016-12-12,2016,12,4,MG-17650,Home Office,OFF-ST-10000885,Office Supplies,Storage,Central,Michigan,Jackson,store,Standard Class,26.86,2,0.0,6.715,0.25,20.145,3.3575,1,6
US-2014-121734,2014-04-11,2014,4,2,SE-20110,Consumer,OFF-BI-10004817,Office Supplies,Binders,West,Idaho,Lewiston,website,Standard Class,9.584,1,0.2,3.3544,0.35,6.2296,3.3544,1,5
CA-2015-110947,2015-06-09,2015,6,2,AG-10765,Home Office,OFF-BI-10001670,Office Supplies,Binders,South,Virginia,Hampton,mobile_app,Standard Class,113.1,3,0.0,56.55,0.5,56.55,18.85,1,6
US-2014-150126,2014-07-27,2014,7,3,AS-10045,Corporate,OFF-PA-10002709,Office Supplies,Paper,East,New York,New York City,website,Standard Class,65.78,11,0.0,32.2322,0.49,33.5478,2.9302,1,6
CA-2015-164427,2015-07-31,2015,7,3,AR-10405,Corporate,TEC-AC-10004469,Technology,Accessories,South,Mississippi,Hattiesburg,mobile_app,Standard Class,239.7,6,0.0,105.468,0.44,134.23199999999997,17.578,1,6
CA-2016-120250,2016-09-19,2016,9,3,AP-10720,Home Office,FUR-FU-10003424,Furniture,Furnishings,East,Pennsylvania,Philadelphia,store,First Class,25.632,3,0.2,3.8448,0.15,21.7872,1.2816,1,3
CA-2016-121993,2016-06-10,2016,6,2,JB-16000,Consumer,OFF-LA-10003720,Office Supplies,Labels,East,Pennsylvania,Philadelphia,store,First Class,23.616,8,0.2,7.9704,0.3374999999999999,15.6456,0.9963,1,2
US-2016-100405,2016-08-26,2016,8,3,TS-21430,Corporate,OFF-AR-10000390,Office Supplies,Art,West,California,Los Angeles,store,Second Class,8.26,2,0.0,3.7996,0.46,4.4604,1.8998,1,2
US-2017-163790,2017-11-02,2017,11,4,NL-18310,Home Office,OFF-EN-10001335,Office Supplies,Envelopes,West,California,Danville,mobile_app,Second Class,76.58,7,0.0,38.29,0.5,38.29,5.47,1,2
US-2017-163790,2017-11-02,2017,11,4,NL-18310,Home Office,OFF-AR-10003469,Office Supplies,Art,West,California,Danville,store,Second Class,8.8,5,0.0,4.224,0.48,4.5760000000000005,0.8448,1,2
US-2017-163790,2017-11-02,2017,11,4,NL-18310,Home Office,OFF-BI-10003718,Office Supplies,Binders,West,California,Danville,mobile_app,Second Class,590.352,6,0.2,206.6232,0.35,383.7288,34.4372,1,2
