product_id,product_name,category,sub_category,total_revenue,total_profit,total_qty,avg_margin,avg_discount,times_sold,profit_rank,elasticity
OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,Envelopes,41.3,16.7678,11,0.39249999999999996,0.1,4,1305,-0.4027278460275042
OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Office Supplies,Envelopes,125.172,52.3746,13,0.394375,0.15000000000000002,4,864,-0.4027278460275042
OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,Envelopes,146.688,64.86359999999999,21,0.44218749999999996,0.07500000000000001,8,758,-0.4027278460275042
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,Envelopes,336.952,150.97199999999998,34,0.4375,0.10000000000000002,6,447,-0.4027278460275042
OFF-EN-10001415,Staple envelope,Office Supplies,Envelopes,54.684,23.994,11,0.425,0.12000000000000002,5,1190,-0.4027278460275042
OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",Office Supplies,Envelopes,632.52,309.9348,12,0.49,0.0,4,273,-0.4027278460275042
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,939.092,421.9816,16,0.44349999999999995,0.04,5,206,-0.4027278460275042
OFF-EN-10001509,Poly String Tie Envelopes,Office Supplies,Envelopes,68.136,30.293999999999997,35,0.4218181818181818,0.07272727272727274,11,1109,-0.4027278460275042
OFF-EN-10001532,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,244.512,117.16199999999999,15,0.475,0.04,5,533,-0.4027278460275042
OFF-EN-10001535,Grip Seal Envelopes,Office Supplies,Envelopes,7.072,2.3868,2,0.3375,0.2,1,1562,-0.4027278460275042
OFF-EN-10001539,Staple envelope,Office Supplies,Envelopes,196.056,88.8476,26,0.4510714285714285,0.028571428571428574,7,635,-0.4027278460275042
OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,Office Supplies,Envelopes,29.808,10.8054,2,0.3625,0.2,1,1412,-0.4027278460275042
OFF-EN-10001990,Staple envelope,Office Supplies,Envelopes,130.64,61.400800000000004,23,0.47,0.0,6,776,-0.4027278460275042
OFF-EN-10002230,Airmail Envelopes,Office Supplies,Envelopes,1359.6660000000002,514.4909,19,0.3816666666666666,0.13333333333333333,6,162,-0.4027278460275042
OFF-EN-10002312,#10 Self-Seal White Envelopes,Office Supplies,Envelopes,108.682,52.123,10,0.45812499999999995,0.05,4,867,-0.4027278460275042
OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,Envelopes,375.73199999999997,164.862,30,0.4303571428571429,0.028571428571428574,7,421,-0.4027278460275042
OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Envelopes,570.78,225.0504,24,0.39428571428571424,0.1142857142857143,7,347,-0.4027278460275042
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,176.01600000000002,77.586,17,0.4375,0.1,4,688,-0.4027278460275042
OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,Envelopes,93.22,39.53,35,0.4057142857142857,0.1142857142857143,7,1005,-0.4027278460275042
OFF-EN-10002621,Staple envelope,Office Supplies,Envelopes,78.24,34.23,9,0.425,0.12000000000000002,5,1063,-0.4027278460275042
OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Envelopes,610.98,274.941,17,0.4499999999999999,0.0,3,302,-0.4027278460275042
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,53.760000000000005,25.8048,12,0.48,0.0,3,1166,-0.4027278460275042
OFF-EN-10002986,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Office Supplies,Envelopes,176.288,63.747,13,0.38125,0.1,2,768,-0.4027278460275042
OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,Envelopes,1360.476,559.3068000000001,18,0.436875,0.05,4,142,-0.4027278460275042
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,Envelopes,240.764,88.19290000000001,11,0.370625,0.15000000000000002,4,642,-0.4027278460275042
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,783.608,299.85,22,0.39107142857142857,0.08571428571428573,7,278,-0.4027278460275042
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,71.28,24.948,9,0.35,0.2,4,1174,-0.4027278460275042
OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,Envelopes,62.856,26.5392,18,0.415,0.1,4,1157,-0.4027278460275042
OFF-EN-10003134,Staple envelope,Office Supplies,Envelopes,247.61599999999999,107.45599999999999,24,0.42857142857142855,0.1142857142857143,7,564,-0.4027278460275042
OFF-EN-10003160,Pastel Pink Envelopes,Office Supplies,Envelopes,65.52,31.4496,9,0.48,0.0,3,1093,-0.4027278460275042
OFF-EN-10003286,Staple envelope,Office Supplies,Envelopes,284.832,131.238,35,0.4510714285714285,0.028571428571428574,7,488,-0.4027278460275042
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes,1266.72,570.024,14,0.45,0.0,5,136,-0.4027278460275042
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,88.008,35.898,9,0.4375,0.1,2,1044,-0.4027278460275042
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes,197.82,81.326,10,0.4258333333333333,0.06666666666666667,3,672,-0.4027278460275042
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Envelopes,68.28,23.0445,5,0.33749999999999997,0.2,2,1209,-0.4027278460275042
OFF-EN-10003845,Colored Envelopes,Office Supplies,Envelopes,50.922,19.0404,16,0.379,0.12000000000000002,5,1271,-0.4027278460275042
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Office Supplies,Envelopes,198.462,83.226,20,0.433,0.04,5,665,-0.4027278460275042
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes,62.28,29.2716,4,0.47,0.0,1,1125,-0.4027278460275042
OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,Envelopes,58.644,24.109199999999998,18,0.40375,0.10000000000000002,6,1187,-0.4027278460275042
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes,50.232,22.7838,9,0.44749999999999995,0.06666666666666667,3,1216,-0.4027278460275042
OFF-EN-10004206,Multimedia Mailers,Office Supplies,Envelopes,325.86,149.8956,2,0.4599999999999999,0.0,1,451,-0.4027278460275042
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes,259.092,115.152,12,0.45,0.08,5,539,-0.4027278460275042
OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,Envelopes,163.496,73.8788,23,0.4475,0.06666666666666668,9,706,-0.4027278460275042
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes,488.904,223.1408,32,0.4321428571428571,0.05714285714285715,7,348,-0.4027278460275042
OFF-EN-10004773,Staple envelope,Office Supplies,Envelopes,433.72,196.72299999999998,15,0.42625,0.1,4,378,-0.4027278460275042
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes,36.708,15.0024,16,0.42624999999999996,0.1,4,1343,-0.4027278460275042
OFF-EN-10004955,Fashion Color Clasp Envelopes,Office Supplies,Envelopes,77.904,36.5175,15,0.4475,0.06666666666666667,3,1038,-0.4027278460275042
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,48.006,-5.707800000000001,29,-0.1025,0.10000000000000002,6,1630,0.7601988105760643
OFF-FA-10000089,Acco Glide Clips,Office Supplies,Fasteners,19.6,9.604,5,0.4899999999999999,0.0,1,1434,0.7601988105760643
OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners,139.44,43.2264,24,0.31,0.0,5,957,0.7601988105760643
OFF-FA-10000254,Sterling Rubber Bands by Alliance,Office Supplies,Fasteners,19.782,-3.768,5,-0.125,0.1,2,1618,0.7601988105760643
OFF-FA-10000304,Advantus Push Pins,Office Supplies,Fasteners,54.936,20.2086,27,0.3678571428571428,0.05714285714285715,7,1259,0.7601988105760643
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,Fasteners,15.623999999999999,7.0804,13,0.44349999999999995,0.04,5,1484,0.7601988105760643
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,92.136,35.598,30,0.375625,0.125,8,1046,0.7601988105760643
OFF-FA-10000611,Binder Clips by OIC,Office Supplies,Fasteners,36.112,15.3328,27,0.4057142857142857,0.1142857142857143,7,1334,0.7601988105760643
OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,139.62,59.284800000000004,44,0.43535714285714283,0.08571428571428573,7,797,0.7601988105760643
OFF-FA-10000624,OIC Binder Clips,Office Supplies,Fasteners,128.164,60.144,38,0.48214285714285715,0.028571428571428574,7,787,0.7601988105760643
OFF-FA-10000735,Staples,Office Supplies,Fasteners,54.312,23.798000000000002,19,0.4225,0.04,5,1194,0.7601988105760643
OFF-FA-10000840,OIC Thumb-Tacks,Office Supplies,Fasteners,12.996,5.1414,13,0.38166666666666665,0.13333333333333333,3,1516,0.7601988105760643
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,67.116,25.497500000000002,23,0.35833333333333334,0.13333333333333333,6,1170,0.7601988105760643
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners,66.03,30.2815,19,0.44349999999999995,0.04,5,1110,0.7601988105760643
OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,Fasteners,13.068000000000001,-0.5147999999999999,7,-0.06166666666666663,0.06666666666666667,3,1593,0.7601988105760643
OFF-FA-10001229,Staples,Office Supplies,Fasteners,29.868000000000002,10.7682,9,0.36999999999999994,0.13333333333333333,3,1413,0.7601988105760643
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners,40.896,18.0,15,0.417,0.08,5,1286,0.7601988105760643
OFF-FA-10001561,Stockwell Push Pins,Office Supplies,Fasteners,69.76,20.0996,34,0.26718749999999997,0.07500000000000001,8,1260,0.7601988105760643
OFF-FA-10001754,Stockwell Gold Paper Clips,Office Supplies,Fasteners,8.096,3.404,5,0.4262499999999999,0.1,2,1545,0.7601988105760643
OFF-FA-10001843,Staples,Office Supplies,Fasteners,50.388,21.5878,22,0.436875,0.05,4,1241,0.7601988105760643
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,197.61200000000002,-10.3474,27,-0.05187500000000002,0.05,4,1651,0.7601988105760643
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners,225.0,102.8,47,0.441,0.06000000000000001,10,578,0.7601988105760643
OFF-FA-10002676,Colored Push Pins,Office Supplies,Fasteners,24.978,7.602,15,0.29599999999999993,0.08,5,1473,0.7601988105760643
OFF-FA-10002701,Alliance Rubber Bands,Office Supplies,Fasteners,13.440000000000001,0.5376000000000001,8,0.04,0.0,2,1580,0.7601988105760643
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,87.69,20.54,25,0.26333333333333336,0.06666666666666667,6,1255,0.7601988105760643
OFF-FA-10002780,Staples,Office Supplies,Fasteners,92.976,33.4356,37,0.379,0.12000000000000002,5,1071,0.7601988105760643
OFF-FA-10002815,Staples,Office Supplies,Fasteners,50.616,20.0244,13,0.38166666666666665,0.13333333333333333,3,1262,0.7601988105760643
OFF-FA-10002975,Staples,Office Supplies,Fasteners,77.112,28.1232,24,0.3925,0.1,4,1137,0.7601988105760643
OFF-FA-10002983,Advantus SlideClip Paper Clips,Office Supplies,Fasteners,46.376000000000005,19.778,15,0.4366666666666666,0.06666666666666667,3,1264,0.7601988105760643
OFF-FA-10002988,Ideal Clamps,Office Supplies,Fasteners,58.69199999999999,24.8637,33,0.42624999999999996,0.1,8,1175,0.7601988105760643
OFF-FA-10003021,Staples,Office Supplies,Fasteners,34.592,7.707999999999999,22,0.2416666666666666,0.13333333333333333,6,1471,0.7601988105760643
OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,Fasteners,34.39,8.923300000000001,21,0.24625000000000002,0.1,8,1448,0.7601988105760643
OFF-FA-10003112,Staples,Office Supplies,Fasteners,146.754,51.285000000000004,22,0.35178571428571426,0.14285714285714285,7,873,0.7601988105760643
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,Fasteners,29.7,0.0,15,0.0,0.0,4,1587,0.7601988105760643
OFF-FA-10003472,Bagged Rubber Bands,Office Supplies,Fasteners,25.704,0.3024,21,-0.008000000000000002,0.04,5,1583,0.7601988105760643
OFF-FA-10003485,Staples,Office Supplies,Fasteners,26.724,9.7464,12,0.39249999999999996,0.1,2,1430,0.7601988105760643
OFF-FA-10003495,Staples,Office Supplies,Fasteners,192.128,85.728,35,0.4642857142857143,0.05714285714285715,7,654,0.7601988105760643
OFF-FA-10004076,Translucent Push Pins by OIC,Office Supplies,Fasteners,24.552,5.841,15,0.26499999999999996,0.13333333333333333,3,1502,0.7601988105760643
OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,64.042,20.0244,16,0.2985,0.12000000000000002,5,1262,0.7601988105760643
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,77.244,-3.297,18,-0.04500000000000006,0.08,5,1615,0.7601988105760643
OFF-FA-10004838,"Super Bands, 12/Pack",Office Supplies,Fasteners,33.480000000000004,-2.604,20,-0.09124999999999997,0.1,4,1610,0.7601988105760643
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,296.184,119.7364,29,0.40375,0.1,8,526,0.7601988105760643
OFF-FA-10004968,Rubber Band Ball,Office Supplies,Fasteners,58.344,-0.29920000000000013,16,-0.04125000000000005,0.05,4,1592,0.7601988105760643
OFF-LA-10000081,Avery 496,Office Supplies,Labels,50.25,22.950000000000003,14,0.415,0.1,4,1211,0.5186433718907975
OFF-LA-10000121,Avery 48,Office Supplies,Labels,90.72,39.69,15,0.41500000000000004,0.06666666666666667,3,1002,0.5186433718907975
OFF-LA-10000134,Avery 511,Office Supplies,Labels,56.672,24.64,20,0.415,0.10000000000000002,6,1180,0.5186433718907975
OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,Labels,153.51,64.4011,23,0.41321428571428565,0.08571428571428573,7,763,0.5186433718907975
OFF-LA-10000248,Avery 52,Office Supplies,Labels,68.634,31.475699999999996,19,0.4479166666666667,0.03333333333333333,6,1091,0.5186433718907975
OFF-LA-10000262,Avery 494,Office Supplies,Labels,56.376,23.959799999999998,23,0.3924999999999999,0.10000000000000002,6,1191,0.5186433718907975
OFF-LA-10000305,Avery 495,Office Supplies,Labels,97.02,42.588,16,0.42625,0.05,4,966,0.5186433718907975
OFF-LA-10000407,Avery White Multi-Purpose Labels,Office Supplies,Labels,95.616,41.832,20,0.42625,0.05,4,980,0.5186433718907975
OFF-LA-10000414,Avery 503,Office Supplies,Labels,155.25,74.52,15,0.48,0.0,4,703,0.5186433718907975
OFF-LA-10000443,Avery 501,Office Supplies,Labels,66.42,23.3946,22,0.35406249999999995,0.17500000000000002,8,1201,0.5186433718907975
OFF-LA-10000452,Avery 488,Office Supplies,Labels,51.03,23.183999999999997,17,0.4366666666666667,0.06666666666666667,6,1207,0.5186433718907975
OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Office Supplies,Labels,20.65,9.498999999999999,5,0.45999999999999996,0.0,2,1437,0.5186433718907975
OFF-LA-10000634,Avery 509,Office Supplies,Labels,32.364000000000004,14.041799999999999,13,0.4262499999999999,0.05,4,1365,0.5186433718907975
OFF-LA-10000973,Avery 502,Office Supplies,Labels,17.64,6.1739999999999995,7,0.3499999999999999,0.20000000000000004,3,1495,0.5186433718907975
OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Labels,44.37,19.000799999999998,18,0.43749999999999994,0.03333333333333333,6,1272,0.5186433718907975
OFF-LA-10001074,Round Specialty Laser Printer Labels,Office Supplies,Labels,421.008,162.0129,39,0.38166666666666665,0.13333333333333333,6,429,0.5186433718907975
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,277.38,126.684,28,0.4428571428571428,0.05714285714285715,7,502,0.5186433718907975
OFF-LA-10001175,Avery 514,Office Supplies,Labels,47.808,22.8384,17,0.458125,0.05,4,1215,0.5186433718907975
OFF-LA-10001297,Avery 473,Office Supplies,Labels,248.4,119.232,24,0.48,0.0,6,528,0.5186433718907975
OFF-LA-10001317,Avery 520,Office Supplies,Labels,46.620000000000005,22.05,15,0.454,0.04,5,1231,0.5186433718907975
OFF-LA-10001404,Avery 517,Office Supplies,Labels,44.28,18.8559,13,0.43687499999999996,0.05,4,1274,0.5186433718907975
OFF-LA-10001474,Avery 477,Office Supplies,Labels,573.9639999999999,244.23999999999998,20,0.42624999999999996,0.05,4,327,0.5186433718907975
OFF-LA-10001569,Avery 499,Office Supplies,Labels,176.292,68.724,40,0.38636363636363635,0.10909090909090911,11,732,0.5186433718907975
OFF-LA-10001613,Avery File Folder Labels,Office Supplies,Labels,113.472,48.8448,44,0.42134615384615387,0.1076923076923077,13,903,0.5186433718907975
OFF-LA-10001641,Avery 518,Office Supplies,Labels,106.47,49.14,35,0.4475,0.05,8,898,0.5186433718907975
OFF-LA-10001771,Avery 513,Office Supplies,Labels,93.624,34.4616,22,0.40599999999999997,0.08,5,1059,0.5186433718907975
OFF-LA-10001934,Avery 516,Office Supplies,Labels,109.64999999999999,51.535500000000006,15,0.47,0.0,4,871,0.5186433718907975
OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels,71.25,32.25,20,0.42799999999999994,0.08,5,1085,0.5186433718907975
OFF-LA-10002034,Avery 478,Office Supplies,Labels,88.38,43.3062,18,0.49,0.0,4,956,0.5186433718907975
OFF-LA-10002043,Avery 489,Office Supplies,Labels,159.39,73.278,16,0.454,0.04,5,709,0.5186433718907975
OFF-LA-10002195,Avery 481,Office Supplies,Labels,91.168,43.120000000000005,30,0.454,0.04,5,961,0.5186433718907975
OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,Labels,48.048,22.4224,16,0.454,0.04,5,1226,0.5186433718907975
OFF-LA-10002312,Avery 490,Office Supplies,Labels,177.6,81.4,13,0.45,0.08,5,671,0.5186433718907975
OFF-LA-10002368,Avery 479,Office Supplies,Labels,16.704,6.8382,7,0.415,0.06666666666666667,3,1485,0.5186433718907975
OFF-LA-10002381,Avery 497,Office Supplies,Labels,24.023999999999997,11.211200000000002,8,0.415,0.1,2,1408,0.5186433718907975
OFF-LA-10002473,Avery 484,Office Supplies,Labels,9.216,3.3408,4,0.3625,0.2,1,1546,0.5186433718907975
OFF-LA-10002475,Avery 519,Office Supplies,Labels,121.34599999999999,51.6086,18,0.4258333333333333,0.06666666666666667,6,870,0.5186433718907975
OFF-LA-10002762,Avery 485,Office Supplies,Labels,639.03,300.3441,51,0.47,0.0,8,276,0.5186433718907975
OFF-LA-10002787,Avery 480,Office Supplies,Labels,89.25,42.45,24,0.4583333333333333,0.03333333333333333,6,968,0.5186433718907975
OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,153.72,55.062000000000005,29,0.36999999999999994,0.13333333333333333,6,837,0.5186433718907975
OFF-LA-10003077,Avery 500,Office Supplies,Labels,58.48,27.4856,8,0.47,0.0,2,1145,0.5186433718907975
OFF-LA-10003121,Avery 506,Office Supplies,Labels,66.08,28.166600000000003,17,0.41500000000000004,0.06666666666666667,3,1136,0.5186433718907975
OFF-LA-10003148,Avery 51,Office Supplies,Labels,95.75999999999999,41.328,16,0.433,0.04,5,985,0.5186433718907975
OFF-LA-10003190,Avery 474,Office Supplies,Labels,78.336,34.272,30,0.4191666666666667,0.1111111111111111,9,1061,0.5186433718907975
OFF-LA-10003223,Avery 508,Office Supplies,Labels,87.398,39.8201,19,0.4475,0.06666666666666667,6,998,0.5186433718907975
OFF-LA-10003388,Avery 5,Office Supplies,Labels,5.76,2.8224,2,0.49,0.0,1,1555,0.5186433718907975
OFF-LA-10003498,Avery 475,Office Supplies,Labels,266.4,133.2,18,0.5,0.0,4,483,0.5186433718907975
OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels,1233.412,524.5054,43,0.3986363636363636,0.09090909090909091,11,156,0.5186433718907975
OFF-LA-10003537,Avery 515,Office Supplies,Labels,62.650000000000006,29.445500000000003,5,0.47,0.0,2,1121,0.5186433718907975
OFF-LA-10003663,Avery 498,Office Supplies,Labels,35.258,15.3459,13,0.4258333333333333,0.06666666666666667,3,1333,0.5186433718907975
OFF-LA-10003714,Avery 510,Office Supplies,Labels,21.75,8.100000000000001,7,0.3933333333333333,0.13333333333333333,3,1468,0.5186433718907975
OFF-LA-10003720,Avery 487,Office Supplies,Labels,84.87,35.9775,25,0.43214285714285705,0.05714285714285715,7,1043,0.5186433718907975
OFF-LA-10003766,Self-Adhesive Removable Labels,Office Supplies,Labels,110.25,52.92,35,0.48,0.0,7,853,0.5186433718907975
OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,518.0,244.2,37,0.4583333333333333,0.06666666666666668,9,328,0.5186433718907975
OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Office Supplies,Labels,3322.878,1517.9064,36,0.458125,0.05,8,39,0.5186433718907975
OFF-LA-10004008,Avery 507,Office Supplies,Labels,24.192,8.64,10,0.3925,0.1,2,1454,0.5186433718907975
OFF-LA-10004055,Color-Coded Legal Exhibit Labels,Office Supplies,Labels,14.73,7.2177,3,0.49,0.0,2,1482,0.5186433718907975
OFF-LA-10004093,Avery 486,Office Supplies,Labels,168.13,75.1468,24,0.44055555555555553,0.044444444444444446,9,700,0.5186433718907975
OFF-LA-10004178,Avery 491,Office Supplies,Labels,45.43,18.6676,12,0.37000000000000005,0.13333333333333333,3,1279,0.5186433718907975
OFF-LA-10004272,Avery 482,Office Supplies,Labels,11.56,5.4332,4,0.47,0.0,2,1510,0.5186433718907975
OFF-LA-10004345,Avery 493,Office Supplies,Labels,55.974000000000004,23.4207,13,0.42625,0.1,4,1199,0.5186433718907975
OFF-LA-10004409,Avery 492,Office Supplies,Labels,53.568,22.464,20,0.40599999999999997,0.08,5,1223,0.5186433718907975
OFF-LA-10004425,Staple-on labels,Office Supplies,Labels,53.754000000000005,21.5883,21,0.417,0.08,5,1240,0.5186433718907975
OFF-LA-10004484,Avery 476,Office Supplies,Labels,137.11599999999999,54.5986,37,0.40599999999999997,0.08,10,840,0.5186433718907975
OFF-LA-10004544,Avery 505,Office Supplies,Labels,372.96000000000004,165.76000000000002,28,0.42857142857142855,0.1142857142857143,7,418,0.5186433718907975
OFF-LA-10004545,Avery 50,Office Supplies,Labels,235.564,102.74600000000001,20,0.44349999999999995,0.04,5,579,0.5186433718907975
OFF-LA-10004559,Avery 49,Office Supplies,Labels,66.816,31.564799999999998,24,0.46875,0.03333333333333333,6,1090,0.5186433718907975
OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Office Supplies,Labels,26.568,8.9667,9,0.3374999999999999,0.2,2,1446,0.5186433718907975
OFF-LA-10004689,Avery 512,Office Supplies,Labels,84.388,35.373599999999996,32,0.417,0.08,5,1048,0.5186433718907975
OFF-LA-10004853,Avery 483,Office Supplies,Labels,83.664,32.569199999999995,19,0.3925,0.10000000000000002,6,1083,0.5186433718907975
OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,Paper,51.120000000000005,21.96,15,0.415,0.06666666666666667,3,1232,0.1534333857584202
OFF-PA-10000019,Xerox 1931,Office Supplies,Paper,209.952,88.6464,36,0.43124999999999997,0.07500000000000001,8,636,0.1534333857584202
OFF-PA-10000029,Xerox 224,Office Supplies,Paper,95.904,38.6208,17,0.415,0.10000000000000002,6,1015,0.1534333857584202
OFF-PA-10000048,Xerox 20,Office Supplies,Paper,6.48,3.1104,1,0.4799999999999999,0.0,1,1550,0.1534333857584202
OFF-PA-10000061,Xerox 205,Office Supplies,Paper,150.336,69.4656,24,0.44749999999999995,0.05,4,729,0.1534333857584202
OFF-PA-10000062,Green Bar Computer Printout Paper,Office Supplies,Paper,857.376,380.8728,17,0.46449999999999997,0.04,5,227,0.1534333857584202
OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,Paper,102.49199999999999,37.1059,13,0.38166666666666665,0.13333333333333333,3,1030,0.1534333857584202
OFF-PA-10000100,Xerox 1945,Office Supplies,Paper,1696.986,756.2655,45,0.458125,0.05,8,99,0.1534333857584202
OFF-PA-10000130,Xerox 199,Office Supplies,Paper,57.352,19.688000000000002,16,0.346875,0.15000000000000002,4,1267,0.1534333857584202
OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,Paper,27.468,11.2924,14,0.40374999999999994,0.1,4,1407,0.1534333857584202
OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,Paper,144.672,65.0496,29,0.4366666666666667,0.06666666666666667,6,757,0.1534333857584202
OFF-PA-10000157,Xerox 191,Office Supplies,Paper,767.232,354.2454,39,0.45675,0.02,10,241,0.1534333857584202
OFF-PA-10000167,Xerox 1925,Office Supplies,Paper,489.48400000000004,182.782,18,0.38125000000000003,0.10000000000000002,6,393,0.1534333857584202
OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,152.144,54.0728,18,0.3595833333333333,0.16666666666666666,6,843,0.1534333857584202
OFF-PA-10000176,Xerox 1887,Office Supplies,Paper,512.1899999999999,216.25799999999998,30,0.41500000000000004,0.1,8,353,0.1534333857584202
OFF-PA-10000210,Xerox Blank Computer Paper,Office Supplies,Paper,99.9,46.953,5,0.47,0.0,1,922,0.1534333857584202
OFF-PA-10000213,Xerox 198,Office Supplies,Paper,75.696,33.4656,16,0.4258333333333333,0.06666666666666667,3,1070,0.1534333857584202
OFF-PA-10000223,Xerox 2000,Office Supplies,Paper,84.24000000000001,37.0656,14,0.42799999999999994,0.08,5,1031,0.1534333857584202
OFF-PA-10000232,Xerox 1975,Office Supplies,Paper,69.98400000000001,30.3264,12,0.4389999999999999,0.08,5,1107,0.1534333857584202
OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper,458.504,185.88,16,0.38125000000000003,0.10000000000000002,6,387,0.1534333857584202
